"","date","variable","strat","type","median","mean","sd","lower_90","lower_50","lower_20","upper_20","upper_50","upper_90"
"291",2020-11-08,"R",NA,"estimate",0.860612823082998,1.06239899333871,0.449185844063928,0.845534256006862,0.851924583253516,0.856035085636588,0.906337456716044,1.10681524121934,2.54433859951683
"292",2020-11-09,"R",NA,"estimate",0.860435830608134,1.06259715138717,0.450393218074932,0.845002301061975,0.851335341406709,0.85572249653333,0.906804310568154,1.10667897908288,2.54878967763598
"293",2020-11-10,"R",NA,"estimate",0.860305125543687,1.06245172033432,0.45077655847993,0.84425646037428,0.851133517229403,0.855233847463415,0.90724780942268,1.10570351320775,2.55027364197678
"294",2020-11-11,"R",NA,"estimate",0.860038080428436,1.06190856886395,0.450244127631522,0.844151953557703,0.850932669986132,0.85486068400343,0.907664487788526,1.10330210628952,2.54843427107558
"295",2020-11-12,"R",NA,"estimate",0.859929322944194,1.06091247570351,0.448709654791024,0.843903411516937,0.850750318950555,0.854619294604063,0.908050562883256,1.09933206237927,2.5429260873727
"296",2020-11-13,"R",NA,"estimate",0.860012342466261,1.05940455231559,0.446088744520419,0.843665362791039,0.850419379517618,0.854601178684609,0.908402481706242,1.09364941547999,2.53339904432545
"297",2020-11-14,"R",NA,"estimate",0.860579583906727,1.05732023615901,0.442295872411395,0.843350209753265,0.850710712901023,0.854558293537101,0.9087175111812,1.0861032202544,2.51948540226886
"298",2020-11-15,"R",NA,"estimate",0.860822876079038,1.05458847610072,0.437243188831335,0.84375945265628,0.850844302930198,0.854638014615708,0.908994306256992,1.07653267796773,2.50079306738412
"299",2020-11-16,"R",NA,"estimate",0.861045111664433,1.05113265305946,0.430842242155403,0.84440440806236,0.850916767186012,0.854930326097822,0.909233387058851,1.06476872223572,2.47690923126441
"300",2020-11-17,"R",NA,"estimate",0.860980520615287,1.04687360641299,0.423009430850922,0.844256399537876,0.850947603802482,0.855006037234685,0.909437460956788,1.0506411976212,2.44741704456338
"301",2020-11-18,"R",NA,"estimate",0.861037408962975,1.04173487519968,0.413675504957768,0.844644271906071,0.851020297732505,0.855344452533348,0.909611538898317,1.03850831990419,2.41192632181261
"302",2020-11-19,"R",NA,"estimate",0.863142765973592,1.03564993008881,0.402798791207146,0.844771487311353,0.851373243768867,0.855543818550758,0.90976281642778,1.0340722346495,2.37011703120272
"303",2020-11-20,"R",NA,"estimate",0.864418179996409,1.02857080178738,0.390381072869049,0.844444229674311,0.851316926364457,0.85559533607397,0.90990031620471,1.02738296387952,2.32179181823692
"304",2020-11-21,"R",NA,"estimate",0.864558410744017,1.02047715837091,0.376484312628169,0.844131822302475,0.85107752986938,0.855536169347372,0.906038085031251,1.00134107964046,2.26693142748328
"305",2020-11-22,"R",NA,"estimate",0.863257598224723,1.01138461980112,0.361245791889495,0.843880109362269,0.85080016528079,0.85564700389718,0.899062510471753,0.973069001764076,2.20574511677972
"306",2020-11-23,"R",NA,"estimate",0.859218660107921,1.00135099983569,0.344888886948829,0.843296356961244,0.8501236572903,0.854725310280156,0.894618870497208,0.942319105641533,2.13870752379191
"307",2020-11-24,"R",NA,"estimate",0.85730839495084,0.990479294512306,0.32772671343038,0.839009504236477,0.849037090195886,0.852852080249306,0.885969261470662,0.923504728915459,2.06657434379753
"308",2020-11-25,"R",NA,"estimate",0.854826919443514,0.978916610984052,0.310156278974842,0.822248691877728,0.8471224964118,0.851153055135831,0.866230541746231,0.918319596100529,1.99037171351146
"309",2020-11-26,"R",NA,"estimate",0.852593787694933,0.96684880738278,0.292641552046393,0.788753791965008,0.845327707713899,0.849603040433088,0.857766904160089,0.916079099444795,1.9113580537792
"310",2020-11-27,"R",NA,"estimate",0.850550961368687,0.954491286755587,0.275684930282901,0.754662064100394,0.843380624272331,0.847981898446141,0.855422575621776,0.916118402382822,1.8309615702914
"311",2020-11-28,"R",NA,"estimate",0.849026023374837,0.94207700818378,0.259788025112698,0.723844965513691,0.841600241049325,0.846583578535446,0.853399068610207,0.91646610388703,1.75070065402446
"312",2020-11-29,"R",NA,"estimate",0.84792204221813,0.929843199640108,0.245404695521263,0.690443646034841,0.840488553820691,0.845032488351102,0.852520902443876,0.916853638491193,1.67209709870892
"313",2020-11-30,"R",NA,"estimate",0.846789947554242,0.918018382099416,0.232892076976009,0.658409982523695,0.839146941603205,0.843582384553053,0.850652827065923,0.914828554965251,1.59659273689293
"314",2020-12-01,"R",NA,"estimate",0.845263045747766,0.906811125538946,0.22246854411611,0.628269911986681,0.837714416395053,0.842263663333442,0.849271520893789,0.914402721971597,1.52547870723823
"315",2020-12-02,"R",NA,"estimate",0.843900248307149,0.896401521236622,0.214189374227396,0.600463466737171,0.836195083207315,0.840701169494809,0.847999950007034,0.914665891342728,1.45984357408126
"316",2020-12-03,"R",NA,"estimate",0.842395674040005,0.886935795393212,0.207948718358974,0.576452610114693,0.834313086248732,0.839186908866545,0.846199460455184,0.913859215401906,1.40054276574039
"317",2020-12-04,"R",NA,"estimate",0.84093543924397,0.878523945383418,0.203509255626987,0.554445720711351,0.832967611926179,0.837741759958126,0.844533555857839,0.914363615366895,1.34818820014496
"318",2020-12-05,"R",NA,"estimate",0.839276378636654,0.871239863848804,0.200551501259525,0.535245930527372,0.83128670634706,0.836442675064307,0.843078899971444,0.914879136861854,1.30315425271829
