"idx","r","y","iwt"
155,0.8,2316,3505.72976539092
156,0.8,2131,3279.01858158175
157,0.8,2128,3029.83572803782
158,0.8,2297,2798.73980792211
159,0.8,2477,2625.1261704929
160,0.8,2453,2526.69412704181
161,0.8,2236,2480.62455424289
162,0.8,2020,2439.82545368111
163,0.8,1657,2373.77636321007
164,0.8,1466,2261.96321286086
165,0.8,1403,2109.94121926179
166,0.8,1454,1948.63883047259
167,0.8,1510,1809.42462347164
168,0.8,1563,1708.23583075292
169,0.8,1588,1645.10086780763
170,0.8,1458,1611.419211034
171,0.8,1249,1583.6761823413
172,0.8,1018,1535.16050377102
173,0.8,947,1452.17262492919
174,0.8,930,1348.02081539111
175,0.8,948,1246.08674830395
176,0.8,1049,1161.27501617407
177,0.8,1049,1106.16629118743
178,0.8,1020,1077.04254640685
179,0.8,893,1059.37110878595
180,0.8,786,1035.31887975124
181,0.8,679,994.785188406789
182,0.8,550,937.898116852694
183,0.8,619,865.252095239135
184,0.8,663,795.94445686288
185,0.8,655,747.02236958217
186,0.8,681,715.295121925578
187,0.8,641,696.633846531996
188,0.8,583,683.740183795666
189,0.8,493,667.148082770239
190,0.8,436,639.898180855321
191,0.8,409,601.989373124363
192,0.8,364,559.909830862245
193,0.8,426,517.006875333584
194,0.8,463,483.128171622425
195,0.8,434,465.157965190123
196,0.8,414,455.597087270043
197,0.8,364,446.932136148739
198,0.8,319,434.135786787266
199,0.8,266,414.510801688141
200,0.8,258,387.723557660202
201,1.3,402,358.302436644017
202,1.3,511,344.939753740226
203,1.3,573,358.690094710324
204,1.3,628,392.921544569331
205,1.3,645,438.355220024387
206,1.3,614,485.963251973277
207,1.3,580,525.302714456661
208,1.3,600,550.439904728182
209,1.3,577,566.067878875131
210,1.3,714,574.995704290454
211,1.3,893,590.948318441349
212,1.3,1006,632.01410530418
213,1.3,1119,697.719763224306
214,1.3,1109,779.81194434955
215,1.3,1011,861.62238765668
216,1.3,1023,921.177312105298
217,1.3,1019,958.074972385687
218,1.3,1131,981.339617818012
219,1.3,1304,1005.83156138064
220,1.3,1474,1049.82528026519
221,1.3,1670,1120.69519946147
222,1.3,1833,1219.14475739903
223,1.3,1889,1339.86614129584
224,1.3,1768,1465.6745388994
225,1.3,1640,1566.58062941724
226,1.3,1755,1623.33916090949
227,1.3,1874,1657.17231877085
228,1.3,2301,1695.49861708192
229,1.3,2673,1775.7504355733
230,1.3,2963,1920.14747260579
231,1.3,3261,2115.98255116415
232,1.3,3083,2346.04069604942
233,1.3,2912,2556.27032488185
234,1.3,2825,2699.73189644046
235,1.3,2868,2777.52365940722
236,1.3,3320,2817.37062002167
237,1.3,3910,2880.64005585314
238,1.3,4496,3025.1568280277
239,1.3,5078,3268.17088545245
240,1.3,5302,3600.15969250507
241,1.3,5150,3971.29370830247
242,1.3,4877,4300.13272172464
243,1.3,4724,4528.0549951262
244,1.3,4977,4652.12471034702
245,1.3,5719,4731.71661983184
246,1.3,6762,4865.90253496792
247,1.3,8029,5141.42450452352
248,1.3,8801,5607.96630828779
249,1.3,9028,6224.05483122756
250,1.3,8784,6870.13525399887
251,1.3,8130,7419.88174729279
252,1.3,8083,7774.31898293361
253,1.3,8775,7955.53543362424
254,1.3,10155,8104.35624020915
255,1.3,12081,8387.41369701676
256,1.3,13785,8938.93203158888
257,1.3,14998,9781.98098334981
258,1.3,15248,10821.2787107287
259,1.3,14615,11872.7981255576
260,1.3,13784,12725.0737763782
261,1.3,13901,13256.2437620379
262,1.3,15236,13543.910378251
263,1.3,18110,13825.4433107268
264,1.3,21340,14406.639551826
265,1.3,24511,15485.1559626402
266,1.3,25868,17074.3928512024
267,1.3,25757,18932.7688227517
268,1.3,24386,20680.1139562309
269,1.3,23077,21985.2505707836
270,1.3,24121,22718.9859669579
271,1.3,26952,23138.5121815146
272,1.3,31716,23700.3217231092
273,1.3,37568,24840.1505323604
274,1.3,42446,26851.8500867707
275,1.3,44276,29690.9823594513
276,1.3,43420,32875.2219663748
277,1.3,40927,35734.4706622076
278,1.3,39506,37751.3100932984
279,1.3,41722,38856.7383039219
280,1.3,48291,39563.8121797249
281,1.3,56809,40750.6068512543
282,1.3,65837,43122.95147717
283,1.3,72578,46928.898425021
284,1.3,75167,51864.4100672645
285,1.3,72799,57120.4606031207
286,1.3,68560,61634.3817737628
287,1.3,66855,64641.0709950926
288,1.3,72459,66200.093535623
289,1.3,84575,67380.5205397969
290,1.3,99986,69693.9278081738
291,1.3,114776,74238.976432327
292,1.3,124838,81231.2295238543
293,1.3,126927,89904.5067961753
294,1.3,122297,98692.0011738812
295,1.3,114772,105878.384612318
296,1.3,114742,110385.221353194
297,1.3,126680,112719.64064518
298,1.3,149456,114968.378863111
299,1.3,175854,119663.301150658
300,1.3,199228,128384.121683107
301,0.9,147999,141049.958207497
302,0.9,142902,150095.412976872
303,0.9,125617,152638.717261921
304,0.9,111305,150507.750022269
305,0.9,105354,144579.2720204
306,0.9,110237,136710.042483331
307,0.9,119336,129401.097299056
308,0.9,128820,124566.103371224
309,0.9,133392,122833.188561442
310,0.9,127245,123534.964467479
311,0.9,114570,124764.69707063
312,0.9,99240,124457.75042214
313,0.9,87927,121431.200632066
314,0.9,85478,115861.71721546
315,0.9,90139,109267.108696192
316,0.9,99074,103578.543565638
317,0.9,105574,100211.125345586
318,0.9,106909,99382.5998702111
319,0.9,101265,100156.765674332
320,0.9,90070,100977.822158743
321,0.9,77716,100314.498396614
322,0.9,70123,97370.060876825
323,0.9,70043,92559.1390066429
324,0.9,74816,87308.5625364418
325,0.9,82137,83134.5051777607
326,0.9,86299,80971.4835022404
327,0.9,86039,80731.6244634697
328,0.9,79627,81481.862835236
329,0.9,71038,81884.9994096913
330,0.9,61303,80908.963594313
331,0.9,56596,78143.5599989456
332,0.9,57306,74094.410724379
333,0.9,62239,69959.7857175461
334,0.9,67626,66924.6832262663
335,0.9,70608,65568.6317458801
336,0.9,69206,65657.2745330245
337,0.9,63613,66329.8803874768
338,0.9,55608,66518.0826593286
339,0.9,48235,65415.4758615895
340,0.9,45972,62826.400328135
341,0.9,47397,59410.7877996833
342,0.9,51798,56202.2270006301
343,0.9,56234,54055.6425910306
344,0.9,57123,53316.5793227545
345,0.9,55740,53576.5540954984
346,0.9,50273,54096.4954169974
347,0.9,43097,54049.0701073875
348,0.9,38361,52799.71525053
349,0.9,37114,50410.740939638
350,0.9,38817,47553.8837443638
351,0.9,42909,45040.238953073
352,0.9,45704,43521.1653567409
353,0.9,46672,43119.67532945
354,0.9,44367,43459.3931761484
355,0.9,39566,43873.8178980819
356,0.9,34080,43669.5603058127
357,0.9,30663,42464.2534366709
358,0.9,30116,40414.5843462587
359,0.9,32343,38101.4896604485
360,0.9,35466,36215.1355008318
361,0.9,37469,35203.4149659313
362,0.9,37548,35052.555335597
363,0.9,35298,35378.2927201648
364,0.9,30903,35631.0757895014
365,0.9,27061,35276.0566898124
366,0.9,24388,34121.8602307312
367,0.9,24491,32362.9906436461
368,0.9,26859,30490.5566235376
369,0.9,29078,29086.4896515245
370,0.9,30876,28425.2692135815
371,0.9,30561,28445.2611734941
372,0.9,27929,28800.523960824
373,0.9,24466,28966.3544748058
374,0.9,21093,28554.3823521215
375,0.9,19974,27465.6124739306
376,0.9,20440,25977.5422380749
377,0.9,22446,24542.6897270227
378,0.9,24157,23560.6155143731
379,0.9,25096,23181.1069832778
380,0.9,24587,23277.2810866076
381,0.9,22056,23548.318366842
382,0.9,19096,23580.527799168
383,0.9,16953,23089.3485858396
384,0.9,16000,22097.1039294342
385,0.9,17076,20849.7125893675
386,0.9,18398,19737.0590813908
387,0.9,20029,19035.0062636122
388,0.9,20373,18825.238093075
389,0.9,19321,18965.4630327703
390,0.9,17404,19140.066515805
391,0.9,15082,19059.3902417581
392,0.9,13405,18563.9729789392
393,0.9,13296,17691.3745110835
394,0.9,13772,16696.922786318
395,0.9,15546,15847.497072523
396,0.9,16162,15373.7081716624
397,0.9,16418,15281.6505432616
398,0.9,15513,15407.1707104127
399,0.9,13673,15528.2070619399
400,0.9,11755,15404.4041393412
401,1,12091,14917.7955605171
402,1,12252,14279.4327478285
403,1,13454,13720.3059911247
404,1,14697,13395.7195971681
405,1,16245,13397.4573834143
406,1,16230,13738.9252344236
407,1,15311,14251.1769646365
408,1,13673,14663.0840249032
409,1,12100,14767.1711292765
410,1,11594,14494.1742075549
411,1,12196,13977.4394693256
412,1,13611,13472.6465749347
413,1,14862,13216.9342969337
414,1,15877,13296.7167360446
415,1,15833,13659.9583406738
416,1,15023,14132.856708266
417,1,13212,14496.9740381431
418,1,11691,14549.004206493
419,1,11522,14223.9522558679
420,1,12370,13696.9809374313
421,1,13852,13242.8855605701
422,1,15195,13074.3770475639
423,1,15909,13253.9203408983
424,1,15820,13684.8905977458
425,1,14584,14179.7399782831
426,1,12734,14504.2347107039
427,1,11849,14469.0813445019
428,1,11592,14107.6965597241
429,1,12566,13601.8809374004
430,1,14016,13192.4944834222
431,1,15124,13075.6927394268
432,1,15709,13278.2464266218
433,1,15566,13691.2872114131
434,1,14046,14142.7157551638
435,1,12381,14392.0271332089
436,1,11424,14279.9827154375
437,1,11746,13858.4417024264
438,1,12700,13355.5154296176
439,1,14285,13007.3716636426
440,1,15654,12974.6833824585
441,1,15625,13289.0080837443
442,1,15065,13768.1693693168
443,1,13318,14181.3997400859
444,1,11991,14312.6296243508
445,1,11242,14087.2189887221
446,1,11816,13612.1995596374
447,1,13025,13122.2769355209
448,1,14333,12848.8657813171
449,1,15459,12893.5390532541
450,1,15741,13234.3977874171
451,1,14456,13729.6389751855
452,1,13028,14107.3110091981
453,1,11671,14171.4208337507
454,1,11050,13895.5764121791
455,1,11776,13393.677488229
456,1,13266,12911.6835574282
457,1,14614,12692.9474798004
458,1,15150,12822.7928946989
459,1,15376,13196.2210226626
460,1,14004,13656.4640516315
461,1,12548,13968.2334234217
462,1,11227,13957.1272407098
463,1,11059,13615.7235739327
464,1,12232,13105.1562129454
465,1,13238,12706.3562200531
466,1,14566,12576.9521969952
467,1,15346,12751.4802224053
468,1,14845,13166.9651668367
469,1,13394,13611.9754068731
470,1,11927,13835.6940577326
471,1,10906,13717.2840222834
472,1,11207,13304.4567002411
473,1,12195,12808.4128614268
474,1,13655,12467.1223621668
475,1,14750,12431.1369862555
476,1,15015,12706.1482707594
477,1,14315,13147.6486170315
478,1,13036,13536.0245441446
479,1,11446,13684.128650796
480,1,10856,13494.8466698347
481,1,11352,13054.7947611307
482,1,12297,12597.2366250205
483,1,14049,12321.367988047
484,1,14773,12374.1464081754
485,1,14813,12718.1678947164
486,1,13916,13166.4597343971
487,1,12614,13505.3783598039
488,1,10986,13576.1856038235
489,1,10655,13306.4182362474
490,1,11372,12818.0760473631
491,1,12537,12368.2179004481
492,1,14173,12153.5794247095
493,1,14876,12281.5525565714
494,1,14646,12684.8750007119
495,1,13612,13151.727970576
496,1,12058,13461.5430224264
497,1,10809,13458.6340450293
498,1,10842,13128.0555509165
499,1,11592,12650.3874269653
500,1,13081,12262.3450074518
