"idx","r","y","iwt"
155,0.8,2057,3062.74111105049
156,0.8,1891,2879.09030846783
157,0.8,1935,2669.28061064875
158,0.8,2068,2475.57297038958
159,0.8,2067,2332.61855338526
160,0.8,2198,2238.97061092
161,0.8,1961,2189.71201656731
162,0.8,1756,2151.49557195991
163,0.8,1513,2089.45253888401
164,0.8,1281,1993.08411225121
165,0.8,1235,1862.37909835605
166,0.8,1358,1720.1380063762
167,0.8,1338,1603.7973712952
168,0.8,1324,1521.14007591338
169,0.8,1323,1461.11589756418
170,0.8,1246,1417.71600664344
171,0.8,1103,1380.14061597359
172,0.8,905,1332.65083054562
173,0.8,816,1261.76581051316
174,0.8,755,1172.42669934093
175,0.8,847,1078.87692027969
176,0.8,856,1002.61863232195
177,0.8,872,951.284027692449
178,0.8,815,919.090651995733
179,0.8,820,894.81525604665
180,0.8,635,873.979008975012
181,0.8,551,841.269111333211
182,0.8,487,789.724479200901
183,0.8,510,728.030336584376
184,0.8,613,670.093158121128
185,0.8,583,633.284952314691
186,0.8,568,613.897371602092
187,0.8,559,600.62854604908
188,0.8,462,589.88389161113
189,0.8,398,572.399979037657
190,0.8,376,543.103032987624
191,0.8,344,507.876221590407
192,0.8,371,471.613644635944
193,0.8,326,440.951991600417
194,0.8,393,414.783183394937
195,0.8,329,397.454639859212
196,0.8,380,384.617109303328
197,0.8,281,375.884313869099
198,0.8,266,364.3786837287
199,0.8,232,345.884407577313
200,0.8,213,323.646253309289
201,1.3,356,299.562916543876
202,1.3,414,290.200817412518
203,1.3,468,302.175432081511
204,1.3,520,328.764132767678
205,1.3,549,364.792413104603
206,1.3,563,404.691340127721
207,1.3,503,442.973786923494
208,1.3,498,470.227104300347
209,1.3,542,484.87585757126
210,1.3,561,496.265664277735
211,1.3,681,509.250120157983
212,1.3,800,532.863134980582
213,1.3,892,575.21842612286
214,1.3,894,633.899096989399
215,1.3,889,695.625614441303
216,1.3,856,748.594460909562
217,1.3,796,786.841200048318
218,1.3,897,806.206183954188
219,1.3,1046,820.860666235327
220,1.3,1220,851.479895186248
221,1.3,1449,908.55481510595
222,1.3,1558,998.425581691812
223,1.3,1563,1111.0765113674
224,1.3,1453,1222.1613475504
225,1.3,1366,1305.87273385136
226,1.3,1426,1351.59864995872
227,1.3,1569,1376.06210501321
228,1.3,1799,1405.69217178523
229,1.3,2212,1462.62239782099
230,1.3,2475,1572.89746243565
231,1.3,2553,1736.13370079353
232,1.3,2610,1917.61076241787
233,1.3,2447,2087.88383936844
234,1.3,2333,2216.6535933856
235,1.3,2438,2289.4038793671
236,1.3,2750,2332.3881045261
237,1.3,3183,2392.69540380259
238,1.3,3844,2509.25678235019
239,1.3,4133,2716.06982754314
240,1.3,4481,2992.84508481087
241,1.3,4327,3302.57264988387
242,1.3,4005,3585.06554479123
243,1.3,3958,3774.80808056005
244,1.3,4156,3876.00875070372
245,1.3,4947,3943.79252196336
246,1.3,5705,4072.93371327594
247,1.3,6712,4324.13804326723
248,1.3,7303,4721.16884484047
249,1.3,7541,5228.75562457139
250,1.3,7355,5758.08553817383
251,1.3,6823,6212.06465325907
252,1.3,6745,6508.03280653056
253,1.3,7369,6658.6401218516
254,1.3,8598,6783.70283348638
255,1.3,10347,7031.18617075672
256,1.3,11672,7522.56819098426
257,1.3,12847,8260.13107548037
258,1.3,12665,9165.67414805235
259,1.3,12332,10052.3236515825
260,1.3,11592,10752.9554849753
261,1.3,11593,11188.4172705615
262,1.3,13127,11411.1868330457
263,1.3,15020,11659.6601002203
264,1.3,17876,12148.9953058876
265,1.3,20193,13031.117875952
266,1.3,21712,14314.7108767675
267,1.3,21383,15834.0039255837
268,1.3,20474,17273.2637957985
269,1.3,19369,18357.0041070786
270,1.3,20121,18983.7637835274
271,1.3,22716,19341.8107463552
272,1.3,26587,19828.2408867561
273,1.3,31397,20803.4457013221
274,1.3,35198,22491.4838072441
275,1.3,36791,24834.0790561178
276,1.3,36333,27444.0894502387
277,1.3,34288,29810.0163141457
278,1.3,32979,31505.8010477857
279,1.3,34866,32442.303154396
280,1.3,39862,33040.1283912986
281,1.3,47056,33993.3932544908
282,1.3,55125,35901.574124298
283,1.3,60772,39058.318059738
284,1.3,62553,43216.4148222176
285,1.3,60428,47624.6692014924
286,1.3,57476,51365.8679719462
287,1.3,56203,53878.8781057386
288,1.3,60393,55245.4328194992
289,1.3,70343,56274.3637599647
290,1.3,83635,58188.0557299741
291,1.3,96406,61972.8610109398
292,1.3,104881,67870.90015115
293,1.3,106448,75222.8970448995
294,1.3,101465,82660.507032075
295,1.3,96372,88629.8992361749
296,1.3,96069,92353.6130719053
297,1.3,105396,94318.2781383725
298,1.3,123991,96153.4143007212
299,1.3,146790,99936.7864986053
300,1.3,166682,107109.200736691
301,0.9,124137,117685.429465275
302,0.9,119292,125324.033978049
303,0.9,105376,127513.306736069
304,0.9,92225,125790.608898526
305,0.9,88338,120810.039433712
306,0.9,91641,114201.685218567
307,0.9,100451,108064.384242318
308,0.9,107643,104058.65721966
309,0.9,110016,102675.249129448
310,0.9,107053,103149.473710143
311,0.9,96115,104119.719404088
312,0.9,82323,103944.126374095
313,0.9,73590,101423.344956331
314,0.9,71597,96751.1701431113
315,0.9,75871,91266.8276319796
316,0.9,82497,86589.5369453199
317,0.9,88315,83807.1258766898
318,0.9,89371,83105.5097528606
319,0.9,84371,83749.1785356417
320,0.9,75170,84405.3108354998
321,0.9,65285,83811.4093802225
322,0.9,58642,81363.4118321474
323,0.9,58236,77374.3891003644
324,0.9,62791,72970.1735224039
325,0.9,68297,69479.715354078
326,0.9,72358,67656.7764871021
327,0.9,72104,67451.5914435544
328,0.9,66963,68112.7972229761
329,0.9,59061,68510.21293543
330,0.9,51386,67704.0853146095
331,0.9,47209,65377.1055213911
332,0.9,47681,61978.1986658998
333,0.9,52041,58483.8474070807
334,0.9,56182,55919.1603591342
335,0.9,59348,54748.7900257193
336,0.9,57983,54825.7076148097
337,0.9,53172,55431.0083533244
338,0.9,46415,55614.8091100163
339,0.9,40066,54694.7260129952
340,0.9,38133,52501.6894653002
341,0.9,39669,49595.2819678659
342,0.9,43061,46890.0587967254
343,0.9,46074,45082.8840517365
344,0.9,48130,44376.8220086012
345,0.9,46404,44565.2896530838
346,0.9,42031,45030.8126632897
347,0.9,36140,45020.2011547968
348,0.9,32087,44022.123065226
349,0.9,31006,42069.0583127817
350,0.9,33191,39707.6518886592
351,0.9,35874,37688.861374275
352,0.9,38423,36491.8567581477
353,0.9,39401,36185.7779686713
354,0.9,36916,36507.7599096653
355,0.9,33070,36849.9794768106
356,0.9,28652,36639.1715692091
357,0.9,25765,35610.525917347
358,0.9,25697,33894.3834390163
359,0.9,27439,31998.3401554251
360,0.9,29964,30482.398550645
361,0.9,31261,29681.3066792324
362,0.9,31700,29547.3620997307
363,0.9,29815,29802.9884043276
364,0.9,26016,30020.6852789216
365,0.9,22442,29726.242639311
366,0.9,20876,28721.1213156727
367,0.9,21169,27237.9765961794
368,0.9,22745,25733.8386534384
369,0.9,24613,24615.9390016578
370,0.9,25793,24083.5325318218
371,0.9,25571,24076.0830284802
372,0.9,23352,24319.127079763
373,0.9,20884,24402.1879045585
374,0.9,18007,24047.5326577593
375,0.9,16761,23167.7731615912
376,0.9,17316,21932.7523251429
377,0.9,18985,20727.7957946694
378,0.9,20475,19906.8597363001
379,0.9,21407,19596.5376205646
380,0.9,20471,19702.4485273753
381,0.9,18613,19920.8754762347
382,0.9,16155,19918.8004542329
383,0.9,14269,19494.1540649593
384,0.9,13683,18650.8490643468
385,0.9,14538,17609.3652999543
386,0.9,15449,16695.4767626108
387,0.9,16736,16107.4353116041
388,0.9,17525,15905.261794413
389,0.9,16354,16030.6706067709
390,0.9,14948,16202.5263042942
391,0.9,12775,16162.3725166583
392,0.9,11311,15763.580576906
393,0.9,11202,15022.1281180915
394,0.9,11946,14164.9808799483
395,0.9,13030,13458.0426821358
396,0.9,13803,13061.6641922407
397,0.9,13844,12980.6702041796
398,0.9,13130,13081.884099986
399,0.9,11517,13172.7023001593
400,0.9,10043,13054.0022901571
401,1,10280,12639.4184777533
402,1,10167,12106.3073350069
403,1,11392,11617.2481812153
404,1,12578,11323.3085863151
405,1,13384,11332.7908844231
406,1,13635,11601.7645958144
407,1,12964,11999.2780388545
408,1,11677,12338.2275728625
409,1,10390,12443.708488404
410,1,9767,12247.7198191413
411,1,10300,11831.8138253883
412,1,11499,11407.2187001842
413,1,12744,11187.7559717821
414,1,13339,11267.5103547396
415,1,13455,11579.1090924364
416,1,12580,11976.6665319272
417,1,11196,12272.864042315
418,1,9970,12304.5368785657
419,1,9899,12033.9769496516
420,1,10410,11608.4979947862
421,1,11777,11233.4060152887
422,1,12982,11091.2480970211
423,1,13704,11253.8137756631
424,1,13232,11646.3001874863
425,1,12252,12066.6807965026
426,1,10818,12313.3427801246
427,1,9987,12265.235127858
428,1,9772,11948.5195547378
429,1,10810,11508.9337712125
430,1,11956,11171.9421375931
431,1,13084,11095.3084377688
432,1,13517,11302.1172499361
433,1,13005,11693.124037239
434,1,11903,12073.1519931582
435,1,10520,12257.8186038884
436,1,9656,12146.0691572062
437,1,10054,11775.277595449
438,1,10770,11346.6696222841
439,1,12237,11053.4509491428
440,1,13167,11034.0277672755
441,1,13343,11297.0140092684
442,1,12789,11699.1448656212
443,1,11202,12051.6060828825
444,1,10209,12152.2774952044
445,1,9597,11952.619678808
446,1,9997,11554.0208947901
447,1,10949,11140.483901897
448,1,12186,10897.1943320394
449,1,13048,10927.29591815
450,1,12921,11210.9957316046
451,1,12374,11588.3087015866
452,1,10867,11884.0975561124
453,1,9828,11932.8205271021
454,1,9365,11692.0144074796
455,1,10063,11273.0791204589
456,1,11096,10886.518614891
457,1,12512,10709.9960897186
458,1,12869,10832.5463609508
459,1,12788,11169.8427759284
460,1,11718,11549.6809977168
461,1,10481,11784.6116013787
462,1,9554,11749.1426966527
463,1,9334,11456.1438277317
464,1,10081,11034.0243505738
465,1,11433,10682.9230921228
466,1,12370,10582.5273769139
467,1,12993,10761.7835891835
468,1,12532,11132.9064069623
469,1,11390,11515.8270093102
470,1,10259,11711.0046403905
471,1,9151,11631.0884069469
472,1,9502,11289.3186740563
473,1,10369,10864.1997425604
474,1,11607,10575.1208990676
475,1,12703,10548.5360501364
476,1,12772,10801.4890268543
477,1,12330,11195.1576606338
478,1,10856,11544.2338542954
479,1,9897,11661.3419367802
480,1,9268,11493.2364207022
481,1,9708,11127.5292103126
482,1,10554,10744.793991039
483,1,11992,10519.7916669503
484,1,12592,10572.0273745729
485,1,12811,10865.2037185606
486,1,12019,11260.1513033666
487,1,10678,11574.1023062209
488,1,9554,11637.5130730382
489,1,9067,11410.9012710161
490,1,9728,10996.1241277986
491,1,10732,10604.497620955
492,1,12015,10415.2933915509
493,1,12696,10510.4527130182
494,1,12570,10839.8199871742
495,1,11516,11236.9920338251
496,1,10234,11494.4022269975
497,1,9230,11476.8003302911
498,1,9123,11187.3521150532
499,1,9942,10768.1846602189
500,1,11181,10433.1542566995
