"idx","r","y","iwt"
227,1.2997907338,442,336.908251134154
228,1.2996703278,465,360.024963650007
229,1.2994925788,484,383.295040329754
230,1.2992357508,542,406.2189077264
231,1.2988721,532,431.925882471933
232,1.29836698,616,457.52237799978
233,1.29767805,624,486.046424896916
234,1.29675467,707,517.38063582449
235,1.295537575,652,552.901390399275
236,1.29395892276,737,584.864782470609
237,1.29194280536,774,614.684546451316
238,1.28940630216,759,647.92882172529
239,1.28626112936,872,678.323750005581
240,1.28241590776,898,712.18861790815
241,1.27777902888,947,751.73380886782
242,1.27226205368,1020,793.346325116254
243,1.26578353108,1105,839.027980445832
244,1.25827307868,1112,891.51841132289
245,1.24967552888,1204,944.510808360188
246,1.23995491336,1300,998.234752790722
247,1.22909804096,1273,1058.51446154031
248,1.21711742176,1358,1115.64095632064
249,1.20405330696,1402,1168.68599176536
250,1.18997465336,1406,1221.47838539578
251,1.1749788778,1449,1269.20845501198
252,1.1591903358,1517,1311.8239488638
253,1.1427575348,1466,1354.87252422202
254,1.1258491708,1618,1391.20907681945
255,1.1086491528,1611,1429.86654731908
256,1.0913508472,1574,1472.58287567225
257,1.0741508292,1592,1506.38926549569
258,1.0572424652,1636,1530.91698040556
259,1.0408096642,1573,1553.36595728298
260,1.0250211222,1626,1568.7348689801
261,1.01002534664,1620,1579.829907753
262,0.995946693039999,1515,1590.51828731649
263,0.982882578239999,1495,1589.5432047056
264,0.970901959039999,1570,1575.83977270952
265,0.960045086639999,1477,1565.04840081373
266,0.950324471119999,1534,1553.4561012668
267,0.941726921319999,1417,1542.49637118799
268,0.934216468919999,1447,1526.5952503618
269,0.927737946319999,1402,1506.48434441787
270,0.922220971119999,1341,1485.81752063229
271,0.917584092239999,1285,1459.73570529726
272,0.913738870639999,1311,1426.7068781846
273,0.910593697839999,1265,1394.962763276
274,0.908057194639999,1240,1366.13641423611
275,0.906041077239999,1221,1337.61894310734
276,0.904462424999999,1182,1310.30089414796
277,0.903245329999999,1193,1282.90779245383
278,0.902321949999999,1131,1258.20032272813
279,0.901633019999999,1130,1233.42411242394
280,0.901127899999999,1081,1208.36214130547
281,0.900764249199999,1101,1182.5904813317
282,0.900507421199999,1023,1159.18565016405
283,0.900329672199999,1048,1134.53138806878
284,0.900209266199999,978,1110.44961215091
285,0.900129549199999,980,1085.60780949667
286,0.900078049839999,994,1059.9897900879
287,0.900045648239999,941,1039.44443450964
288,0.900025839439999,893,1020.0697860334
289,0.900014104239999,900,996.37102291781
290,0.900007389839999,868,972.280455648294
291,0.900003695119999,857,949.341178507462
292,0.900001750319999,775,927.316957460128
293,0.900000777919999,828,900.93163119277
294,0.900000320319999,759,876.509326053557
295,0.900000120119999,794,853.790662620298
296,0.900000040039999,774,833.914761431445
297,0.900000011439999,723,818.619217405927
298,0.900000002639999,702,801.484033252853
299,0.900000000439999,733,781.135316447927
300,0.900000000039999,667,764.19418514828
301,0.899999999999999,679,747.179001390446
302,0.899999999999999,705,729.588750824604
303,0.899999999999999,598,717.630908163433
304,0.899999999999999,661,701.624541093692
305,0.899999999999999,627,685.376023559112
306,0.899999999999999,582,672.557741470908
307,0.899999999999999,585,656.729814584602
308,0.899999999999999,583,639.608128185629
309,0.899999999999999,590,624.674675902627
310,0.899999999999999,559,613.360398847388
311,0.900000000009999,533,602.785171530891
312,0.900000000109999,509,589.770720527483
313,0.900000000659999,489,574.02893899261
314,0.900000002859999,499,556.366122795913
315,0.900000010009999,520,540.340879347684
316,0.900000030029999,438,529.939488670422
317,0.900000080079999,474,517.177489058246
318,0.900000194479999,457,503.471846007631
319,0.900000437579999,474,492.333577680654
320,0.900000923779999,406,484.299227799144
321,0.900001847459999,414,473.615175841947
322,0.900003526059999,401,459.938310336548
323,0.900006459859999,391,446.622137639344
324,0.900011412059999,334,433.758217705275
325,0.900019512459999,360,417.26447047974
326,0.900032387299999,371,400.651215310932
327,0.900052316549999,348,389.238239596996
328,0.900082418049999,329,380.141338230972
329,0.900126855299999,328,370.10483742653
330,0.900191062299999,304,359.958637383787
331,0.900281974999999,336,349.113386518378
332,0.900408254999999,309,341.025800258057
333,0.900580487499999,331,334.836950306322
334,0.900811332499999,298,330.544659755993
335,0.901115606249999,287,326.0593768841
336,0.901510269309999,279,319.072989386387
337,0.902014298659999,293,310.815728998887
338,0.902648424459998,238,304.115257402368
339,0.903434717659998,259,294.968227808388
340,0.904396023059999,263,284.677793863525
341,0.905555242779999,275,277.277582999665
342,0.906934486579999,237,273.427217104607
343,0.908554117229998,228,268.826489548227
344,0.910431730329998,253,261.394823038293
345,0.912581117779999,226,255.745842197588
346,0.915011271659999,242,250.807083869441
347,0.917725489759998,224,246.592894251832
348,0.920720644559998,201,242.707845081109
349,0.923986673259999,217,236.30760968597
350,0.927506336659998,199,229.930101017408
351,0.931255280549999,213,223.958460551089
352,0.935202416049999,230,219.160450955302
353,0.939310616299998,201,217.975080597787
354,0.943537707299999,202,216.784766346583
355,0.947837711799999,193,213.993310337482
356,0.952162288199999,227,210.297773186952
357,0.956462292699999,217,209.327188644647
358,0.960689383699999,192,210.804161901314
359,0.964797583949999,232,210.051637753908
360,0.968744719449999,205,210.588239356831
361,0.972493663339999,220,211.665064339062
362,0.976013326739999,208,212.38239352594
363,0.979279355439999,195,212.743179587687
364,0.982274510239999,205,210.968923071991
365,0.984988728339999,225,208.745972004498
366,0.987418882219999,168,209.152329866808
367,0.989568269669999,225,206.613698499614
368,0.991445882769999,208,204.843316530097
369,0.993065513419999,196,205.779181098606
370,0.994444757219999,199,205.38484131896
371,0.995603976939999,212,204.057440346599
372,0.996565282339999,216,203.958785538976
373,0.997351575539999,211,205.528234224617
374,0.997985701339999,228,207.275801186593
375,0.998489730689999,198,210.028736786603
376,0.998884393749999,228,211.117642099889
377,0.999188667499999,198,212.193499579317
378,0.999419512499999,197,212.330297821208
379,0.999591744999999,212,210.071829278814
380,0.999718024999999,207,208.570289233268
381,0.999808937699999,192,208.097864847299
382,0.999873144699998,227,206.401040098137
383,0.999917581949998,200,206.704411543551
384,0.999947683449998,225,207.52263226428
385,0.999967612699998,185,208.91409930881
386,0.999980487539998,213,208.308219941924
387,0.999988587939998,200,207.00250683843
388,0.999993540139998,221,206.278030322443
389,0.999996473939998,227,206.933841662866
390,0.999998152539998,208,209.89402144882
391,0.999999076219998,223,211.917450005978
392,0.999999562419998,217,213.408395677341
393,0.999999805519998,216,214.90061404092
394,0.999999919919998,231,215.684389479193
395,0.999999969969998,233,217.374646733929
396,0.999999989989998,220,220.28631724988
397,0.999999997139998,225,222.153117320411
398,0.999999999339998,199,222.957553159846
399,0.999999999889998,234,221.224392079268
400,0.999999999989998,219,220.303199475909
401,0.999999999999998,207,220.73176443038
402,0.999999999999998,229,219.538868024745
403,0.999999999999998,186,219.143270194734
404,0.999999999999998,197,216.644965832576
405,0.999999999999998,206,211.973739083516
406,0.999999999999998,197,208.748920730939
407,0.999999999999998,192,206.325157519241
408,0.999999999999998,183,203.538781439118
409,0.999999999999998,216,199.915482400346
410,0.999999999999998,200,198.940454305338
411,0.999999999999998,200,199.779624170014
412,0.999999999999998,192,200.122455682955
413,0.999999999999998,181,199.507985906072
414,0.999999999999998,190,197.127318717118
415,0.999999999999998,151,194.566555103324
416,0.999999999999998,169,189.399560925352
417,0.999999999999998,200,183.177454284041
418,0.999999999999998,182,181.489866649892
419,0.999999999999998,175,182.111069744889
420,0.999999999999998,179,181.690973910027
421,0.999999999999998,176,180.86136131738
422,0.999999999999998,176,179.997379406068
423,0.999999999999998,177,179.060671451798
424,0.999999999999998,202,178.332432458022
425,0.999999999999998,175,180.113343874224
426,0.999999999999998,191,181.721447281851
427,0.999999999999998,179,182.715697788099
428,0.999999999999998,175,183.281574091974
429,0.999999999999998,179,182.466067049655
430,0.999999999999998,166,181.370992338921
431,0.999999999999998,192,179.428412150105
432,0.999999999999998,173,178.980119559907
433,0.999999999999998,174,179.117039169249
434,0.999999999999998,171,178.310584574219
435,0.999999999999998,170,177.075937869768
436,0.999999999999998,208,175.590867430815
437,0.999999999999998,177,177.606725349442
438,0.999999999999998,163,180.25742340578
439,0.999999999999998,182,179.46539640601
440,0.999999999999998,164,178.338760408748
441,0.999999999999998,186,176.867448236692
442,0.999999999999998,176,176.31855679886
443,0.999999999999998,175,176.713453671329
444,0.999999999999998,175,176.658068544314
445,0.999999999999998,165,176.380994436981
446,0.999999999999998,175,175.163221500027
447,0.999999999999998,175,174.043817113292
448,0.999999999999998,167,173.780045691622
449,0.999999999999998,198,173.150248559611
450,0.999999999999998,167,174.762713535727
451,0.999999999999998,139,176.157134971563
452,0.999999999999998,185,172.726711221193
453,0.999999999999998,172,170.392607244813
454,0.999999999999998,151,170.622775352709
