"idx","r","y","iwt"
220,1.3,1818,1223.33406230781
221,1.3,1997,1314.16213041563
222,1.3,2197,1441.72565985462
223,1.3,2161,1592.66099225986
224,1.3,2134,1738.50228369888
225,1.3,1914,1855.12909109134
226,1.3,2069,1921.36308385254
227,1.3,2286,1958.57089090059
228,1.3,2654,2008.92957568505
229,1.3,3128,2103.54609902417
230,1.3,3560,2266.330512757
231,1.3,3641,2498.58573599962
232,1.3,3775,2755.66034532732
233,1.3,3565,2999.38676878775
234,1.3,3287,3190.18485071633
235,1.3,3447,3293.32700498708
236,1.3,3928,3344.72398970201
237,1.3,4573,3422.8541925482
238,1.3,5481,3587.98399975554
239,1.3,6050,3883.13542947089
240,1.3,6403,4290.42004604487
241,1.3,6255,4744.50856240354
242,1.3,5842,5154.97272780095
243,1.3,5580,5439.02395543165
244,1.3,6092,5582.27510591233
245,1.3,6870,5680.80648481491
246,1.3,8128,5850.89308123396
247,1.3,9526,6184.71730741951
248,1.3,10346,6734.4849602679
249,1.3,10847,7442.87758100289
250,1.3,10419,8198.12883178315
251,1.3,9753,8847.45618241067
252,1.3,9837,9269.55795643077
253,1.3,10573,9507.26324720949
254,1.3,12379,9712.14951315962
255,1.3,14495,10083.7066564964
256,1.3,16758,10766.6195811203
257,1.3,17945,11799.2017354113
258,1.3,18122,13053.8514751189
259,1.3,17595,14288.6158578784
260,1.3,16495,15288.8001083041
261,1.3,16679,15914.5644555486
262,1.3,18630,16251.2297726239
263,1.3,21614,16617.2966288237
264,1.3,25385,17332.7368219978
265,1.3,28790,18598.9090077091
266,1.3,31172,20422.4622407583
267,1.3,30425,22603.6224174515
268,1.3,29198,24665.1841323091
269,1.3,27622,26204.6338573521
270,1.3,28451,27092.2315653765
271,1.3,32498,27575.5573928457
272,1.3,38086,28253.9530385095
273,1.3,44450,29664.6362389986
274,1.3,49801,32061.4356288673
275,1.3,52997,35343.8247758991
276,1.3,51354,39077.8729923046
277,1.3,48478,42458.2804740028
278,1.3,46750,44819.6547438977
279,1.3,49087,46098.8614019271
280,1.3,56427,46881.0700595533
281,1.3,67011,48172.4439100477
282,1.3,78138,50880.1879166082
283,1.3,86066,55377.3533216344
284,1.3,88624,61270.6659808613
285,1.3,86122,67508.203448181
286,1.3,81116,72846.282773173
287,1.3,79606,76413.8127418528
288,1.3,85937,78318.0094167473
289,1.3,100164,79789.010098353
290,1.3,117761,82565.3137125549
291,1.3,135696,87898.5742624474
292,1.3,147899,96101.6247637169
293,1.3,150666,106350.04474311
294,1.3,144448,116802.353468269
295,1.3,135614,125329.360575691
296,1.3,136002,130629.3208031
297,1.3,149663,133385.785036609
298,1.3,176696,136037.146031656
299,1.3,207810,141560.541365407
300,1.3,236758,151838.698247206
301,0.9,175024,166896.418360169
302,0.9,168493,177683.028492387
303,0.9,149346,180650.412410975
304,0.9,130826,178132.728006203
305,0.9,124284,171079.238240007
306,0.9,129401,161662.358991752
307,0.9,141061,152872.809304643
308,0.9,152248,147057.232008698
309,0.9,156339,144998.587570527
310,0.9,151283,145732.61962781
311,0.9,135673,147188.643341854
312,0.9,117993,146950.080536853
313,0.9,104474,143521.614853548
314,0.9,101844,137088.592594473
315,0.9,106981,129435.449446335
316,0.9,117807,122811.737043841
317,0.9,125680,118900.673068672
318,0.9,126562,118002.728802929
319,0.9,119718,118940.534212311
320,0.9,107228,119848.118313055
321,0.9,92029,119035.207081737
322,0.9,83027,115537.173374233
323,0.9,83044,109798.810939335
324,0.9,89112,103544.557356352
325,0.9,97350,98617.2461939347
326,0.9,102448,96076.105992478
327,0.9,101966,95798.3546779535
328,0.9,95323,96682.1829455914
329,0.9,83505,97226.130585502
330,0.9,72666,96065.5676413395
331,0.9,66787,92716.2956346367
332,0.9,67947,87849.7088325455
333,0.9,73555,82903.1392311387
334,0.9,80111,79273.7806766156
335,0.9,83457,77644.6208891208
336,0.9,82405,77728.9492972809
337,0.9,75225,78551.8834170381
338,0.9,65406,78803.4914384835
339,0.9,57036,77456.3243551939
340,0.9,53586,74340.1131310175
341,0.9,56378,70203.5289578807
342,0.9,61007,66360.9196597103
343,0.9,65583,63819.3201914851
344,0.9,68499,62861.6934213708
345,0.9,65706,63193.7446879461
346,0.9,59488,63885.3093839963
347,0.9,51344,63860.7091825035
348,0.9,45581,62440.0631905976
349,0.9,43977,59679.7193629335
350,0.9,46558,56336.8211346442
351,0.9,50580,53426.3298602664
352,0.9,54448,51655.078558168
353,0.9,54838,51185.93908822
354,0.9,52721,51553.5580296355
355,0.9,47233,52006.3267271211
356,0.9,40705,51788.4957870558
357,0.9,36123,50414.2351810862
358,0.9,35988,47992.1926272154
359,0.9,38558,45251.4293154068
360,0.9,42399,43040.8364191435
361,0.9,45103,41880.0540293671
362,0.9,44854,41777.2799371612
363,0.9,41921,42231.8923965385
364,0.9,37030,42540.5163856338
365,0.9,32250,42116.9526280412
366,0.9,29479,40742.4046084521
367,0.9,29951,38672.0032076487
368,0.9,31969,36529.6779004293
369,0.9,34853,34905.0936005344
370,0.9,36566,34113.0303057305
371,0.9,36206,34090.72669155
372,0.9,33240,34433.2653710966
373,0.9,29022,34566.1846597706
374,0.9,25202,34029.2849992964
375,0.9,23852,32711.9728737505
376,0.9,24445,30942.9055163957
377,0.9,26411,29247.792310235
378,0.9,28965,28057.9768111301
379,0.9,29610,27595.6673364045
380,0.9,29030,27695.7722829458
381,0.9,26351,27976.6376484367
382,0.9,22669,28001.3852789803
383,0.9,20029,27422.8487080186
384,0.9,19249,26235.896482017
385,0.9,20115,24767.9419770634
386,0.9,21947,23451.5961362341
387,0.9,23443,22616.0277641939
388,0.9,24066,22340.0069161835
389,0.9,22617,22465.4249368998
390,0.9,20576,22628.6560621421
391,0.9,17663,22502.7944823404
392,0.9,15849,21895.4256095656
393,0.9,15472,20853.1008298389
394,0.9,16607,19660.9185689173
395,0.9,18142,18676.2002718468
396,0.9,19305,18132.0561114168
397,0.9,19408,18038.3234200457
398,0.9,18232,18209.2365919675
399,0.9,16182,18351.6224171256
400,0.9,13964,18200.5652955937
401,1,14200,17632.4115033177
402,1,14230,16876.7509714418
403,1,15636,16187.055559792
404,1,17643,15757.1699699219
405,1,18850,15761.3040411326
406,1,18970,16163.0217555789
407,1,17974,16737.6228501039
408,1,16209,17204.7760226409
409,1,14532,17336.5118036613
410,1,13828,17059.1433039831
411,1,14584,16502.3539322733
412,1,16061,15951.6783485654
413,1,17783,15670.586052893
414,1,18747,15782.9524362003
415,1,18972,16220.8899917839
416,1,17546,16793.3817241432
417,1,15579,17212.6483333142
418,1,13906,17241.0654895972
419,1,13551,16843.2904104006
420,1,14343,16210.1889284895
421,1,16094,15637.0348501037
422,1,17888,15383.7904253396
423,1,18528,15562.406314986
424,1,18118,16045.8900415879
425,1,16797,16571.0457221978
426,1,14888,16884.5767584457
427,1,13562,16814.1604556865
428,1,13594,16370.4406838153
429,1,14546,15775.2943187326
430,1,16277,15304.5225350593
431,1,17998,15170.0453822384
432,1,18599,15447.1917391403
433,1,17643,15998.27214019
434,1,16125,16517.4080586254
435,1,14243,16745.7198325733
436,1,13336,16563.8484141453
437,1,13368,16055.8172285724
438,1,14861,15450.7325334395
439,1,16504,15040.3641625795
440,1,18042,15009.8344420121
441,1,18318,15368.6608587791
442,1,17128,15939.4433719702
443,1,15573,16410.323421159
444,1,13849,16554.3926142504
445,1,13052,16299.943633278
446,1,13487,15754.9939982278
447,1,15089,15175.2845216596
448,1,16631,14845.151109472
449,1,17953,14900.5486255905
450,1,17630,15308.0831662115
451,1,16872,15838.3519062859
452,1,14995,16242.4318268474
453,1,13680,16319.2401567117
454,1,12850,16023.8617146597
455,1,13713,15477.4564615094
456,1,15229,14947.5133889886
457,1,16972,14698.1824632767
458,1,17988,14845.8645058658
459,1,17754,15321.0052715422
460,1,16423,15887.5911670229
461,1,14389,16264.9188416763
462,1,13183,16244.7288065646
463,1,13075,15841.2148228481
464,1,14094,15271.4884648158
465,1,15633,14813.7595186716
466,1,17372,14672.7626050198
467,1,17520,14926.4196632795
468,1,16990,15411.7052279755
469,1,15838,15868.8259214881
470,1,13950,16106.6542717346
471,1,12959,15982.2487108751
472,1,13099,15532.4613599916
473,1,14430,14981.2039480227
474,1,15920,14607.0699372735
475,1,17425,14576.4240669118
476,1,17600,14908.9170193317
477,1,17123,15436.5552839114
478,1,15404,15922.5756882966
479,1,13531,16132.1593463651
480,1,12877,15927.5764915005
481,1,13059,15422.2877713226
482,1,14702,14858.7628971521
483,1,16043,14521.0229591687
484,1,17638,14545.7574830508
485,1,17485,14930.5324767843
486,1,16519,15477.4471094928
487,1,14607,15902.3142526801
488,1,13339,15981.6182010515
489,1,12608,15683.5980000296
490,1,13519,15145.0371047803
491,1,15005,14636.3081577395
492,1,16585,14410.220846102
493,1,17473,14561.6529001822
494,1,17275,15010.7135985098
495,1,16181,15539.2599590771
496,1,14287,15903.7421243996
497,1,12944,15909.9057674787
498,1,12707,15539.7740363493
499,1,13545,14980.3589706843
500,1,15169,14498.1954637897
