"idx","r","y","iwt"
1,1.5,2,2
2,1.5,1,0.1804080208621
3,1.5,2,0.438278224883181
4,1.5,2,0.710312092031785
5,1.5,2,1.01005481860851
6,1.5,5,1.27358545897147
7,1.5,4,1.75360712982405
8,1.5,1,2.34259367002724
9,1.5,4,2.54525421297815
10,1.5,7,2.65118753668594
11,1.5,4,3.16959087206426
12,1.5,8,3.68270551679791
13,1.5,4,4.28140882321338
14,1.5,4,4.71654872081281
15,1.5,4,4.76569301607722
16,1.5,5,4.66522903737261
17,1.5,7,4.61548490536291
18,1.5,6,4.83712298747449
19,1.5,7,5.16330762748014
20,1.5,6,5.50304340258805
21,1.5,10,5.76957720799651
22,1.5,6,6.26411918097316
23,1.5,7,6.66361701537273
24,1.5,11,6.79804812599309
25,1.5,8,7.23958441938523
26,1.5,13,7.71358499013793
27,1.5,14,8.38332234124338
28,1.5,12,9.43465431796698
29,1.5,12,10.347807960802
30,1.5,19,10.9395276809044
31,1.5,21,11.9528176064894
32,1.5,16,13.5970257006863
33,1.5,27,14.8969905797488
34,1.5,30,16.538230894454
35,1.5,38,19.0322929386117
36,1.5,31,22.3694389802181
37,1.5,57,25.3855724270161
38,1.5,49,29.7096653166592
39,1.5,41,34.8038164665255
40,1.5,47,38.1540443319492
41,1.5,60,40.3683538605651
42,1.5,60,43.3823039475292
43,1.5,67,47.0637947118325
44,1.5,84,51.0523265551366
45,1.5,87,56.5220824470288
46,1.5,95,63.0589848042227
47,1.5,102,69.8919118791348
48,1.5,107,76.9242203895458
49,1.5,123,83.8444672672678
50,1.5,143,91.4184440740231
51,1.5,142,100.89823180804
52,1.5,152,110.813563485295
53,1.5,176,120.191475791227
54,1.5,180,130.730849153553
55,1.5,246,141.977368885198
56,1.5,252,157.95478930069
57,1.5,259,178.004772006302
58,1.5,323,197.467978728721
59,1.5,352,219.927420969221
60,1.5,337,246.763207421259
61,1.5,393,271.575043953797
62,1.5,474,295.883201906363
63,1.5,461,327.167638585634
64,1.5,520,360.236197938692
65,1.5,597,393.323540264406
66,1.5,683,432.053213637949
67,1.5,702,479.595360785071
68,1.5,823,530.289739705549
69,1.5,886,586.437704738838
70,1.5,988,649.400369623652
71,1.5,1097,718.393759040815
72,1.5,1177,795.347177557456
73,1.5,1363,877.574402382062
74,1.5,1420,970.958562465727
75,1.5,1552,1071.14942269187
76,1.5,1771,1173.92290088816
77,1.5,1968,1290.01901525839
78,1.5,2108,1424.96315164333
79,1.5,2464,1571.30683148787
80,1.5,2581,1740.34611866456
81,1.5,2859,1925.12080109025
82,1.5,3211,2119.71430857107
83,1.5,3440,2337.50789321129
84,1.5,3812,2573.5188011413
85,1.5,4253,2828.04524567699
86,1.5,4606,3113.79428740373
87,1.5,5058,3427.12718957827
88,1.5,5631,3765.67900953283
89,1.5,6245,4141.98687027956
90,1.5,6630,4566.33427420287
91,1.5,7512,5017.05937874427
92,1.5,8186,5512.14425299601
93,1.5,9152,6064.68721341316
94,1.5,9924,6683.51114424654
95,1.5,11030,7362.96805035693
96,1.5,12144,8109.18606898933
97,1.5,13385,8936.3865310652
98,1.5,14748,9849.23644428359
99,1.5,16286,10855.4034990839
100,1.5,17807,11966.9299199594
101,0.8,10613,13181.7082558661
102,0.8,10979,13695.7515605405
103,0.8,10770,13440.6063856068
104,0.8,10481,12946.7898059565
105,0.8,9813,12402.0493703846
106,0.8,9400,11843.9810290903
107,0.8,8936,11286.9922350256
108,0.8,8575,10748.0922543101
109,0.8,8202,10236.7336635484
110,0.8,7794,9757.70277041708
111,0.8,7503,9303.8229359809
112,0.8,7089,8876.85255797624
113,0.8,6716,8469.73720101861
114,0.8,6496,8072.55859503117
115,0.8,6115,7696.58001539907
116,0.8,5822,7338.02595466727
117,0.8,5655,6990.3449309708
118,0.8,5357,6666.49519276088
119,0.8,5076,6363.87895103771
120,0.8,4729,6071.32222218665
121,0.8,4615,5778.30190767523
122,0.8,4465,5497.7715504408
123,0.8,3910,5244.37056445491
124,0.8,4021,4980.42563861573
125,0.8,3761,4727.61708511638
126,0.8,3556,4501.76384310813
127,0.8,3397,4285.50158966553
128,0.8,3332,4078.66064914119
129,0.8,3140,3891.17143748339
130,0.8,2968,3718.30896938499
131,0.8,2978,3549.66862299814
132,0.8,2772,3398.47850302344
133,0.8,2630,3259.17904795498
134,0.8,2585,3119.70052762922
135,0.8,2356,2988.51555114129
136,0.8,2252,2857.12705718905
137,0.8,2272,2721.82716462251
138,0.8,2093,2601.11943679101
139,0.8,1973,2489.61337442999
140,0.8,1834,2376.36516758099
141,0.8,1866,2259.71688545908
142,0.8,1701,2153.78222034985
143,0.8,1570,2055.37347040115
144,0.8,1490,1952.490754013
145,0.8,1522,1848.20949684587
146,0.8,1459,1757.27577307504
147,0.8,1362,1681.71531965358
148,0.8,1297,1610.68802578955
149,0.8,1185,1540.19387088341
150,0.8,1182,1466.50685309206
151,0.8,1061,1395.5459398797
152,0.8,1061,1325.46541220127
153,0.8,984,1258.7401884581
154,0.8,1060,1196.63387706142
155,0.8,915,1147.72216925809
156,0.8,917,1103.06799453212
157,0.8,875,1057.70471603479
158,0.8,808,1015.44429019605
159,0.8,742,972.110558437816
160,0.8,713,924.808216310216
161,0.8,693,876.488716130799
162,0.8,606,831.597869240425
163,0.8,606,785.778238871357
164,0.8,635,741.089209583602
165,0.8,555,706.350693069321
166,0.8,511,675.308405906158
167,0.8,454,641.293688760257
168,0.8,478,603.466920861203
169,0.8,446,568.575938924607
170,0.8,446,538.830938914351
171,0.8,393,513.51645333028
172,0.8,416,488.970191475667
173,0.8,392,467.156893833774
174,0.8,377,449.04731961911
175,0.8,346,432.200160546616
176,0.8,320,414.660127582424
177,0.8,316,395.232373795057
178,0.8,314,376.077151741363
179,0.8,283,359.548899543415
180,0.8,297,343.620375963015
181,0.8,229,329.638323009465
182,0.8,231,313.307736607901
183,0.8,236,294.428092199048
184,0.8,222,278.113861116358
185,0.8,223,264.329345878968
186,0.8,207,252.795160303323
187,0.8,187,242.495875637204
188,0.8,166,231.407495545257
189,0.8,186,218.558939202715
190,0.8,149,207.499223435846
191,0.8,154,196.764563602727
192,0.8,137,185.87170297131
193,0.8,146,175.396658121267
194,0.8,163,166.410442077802
195,0.8,120,161.47815981232
196,0.8,136,156.020510559714
197,0.8,111,149.879389980259
198,0.8,121,143.21631662482
199,0.8,114,136.679479397213
200,0.8,99,131.21581574764
201,1.3,147,125.187465802643
202,1.3,167,123.245258025525
203,1.3,154,128.012504457514
204,1.3,178,134.629595106712
205,1.3,179,142.227672670307
206,1.3,198,150.651257736483
207,1.3,211,159.852896732582
208,1.3,214,170.316505557851
209,1.3,224,180.735006352025
210,1.3,261,190.619822542818
211,1.3,268,202.761647962594
212,1.3,264,216.876156261863
213,1.3,285,229.622675109667
214,1.3,351,241.52837442951
215,1.3,361,258.591896550574
216,1.3,367,280.077704647365
217,1.3,415,301.0513535596
218,1.3,448,323.306965875054
219,1.3,473,348.666823761249
220,1.3,465,375.629870141751
221,1.3,511,399.902049111877
222,1.3,592,423.059011713272
223,1.3,600,452.49936565027
224,1.3,627,485.648724880376
225,1.3,648,517.982850544077
226,1.3,770,548.650025159947
227,1.3,746,586.317913992795
228,1.3,824,626.447575190441
229,1.3,884,666.755247199069
230,1.3,882,711.34018896147
231,1.3,1022,754.292532046855
232,1.3,1021,802.493807799925
233,1.3,1114,854.119398565354
234,1.3,1145,907.336506286357
235,1.3,1213,961.705564389131
236,1.3,1344,1016.21799605811
237,1.3,1373,1078.55414456759
238,1.3,1542,1145.19807711189
239,1.3,1703,1220.2273533683
240,1.3,1721,1312.16816404923
241,1.3,1820,1408.12282105164
242,1.3,1951,1500.79182086219
243,1.3,2057,1596.11877683301
244,1.3,2236,1695.69127364352
245,1.3,2407,1804.40560437839
246,1.3,2521,1926.64289108648
247,1.3,2642,2056.26271836952
248,1.3,2929,2186.81162630476
249,1.3,3010,2331.19784565142
250,1.3,3185,2484.1716988945
251,1.3,3407,2637.64108630298
252,1.3,3682,2798.86568803503
253,1.3,3884,2977.13321923966
254,1.3,4182,3170.0615401839
255,1.3,4275,3378.44730957854
256,1.3,4673,3587.90164119675
257,1.3,5073,3807.23205717975
258,1.3,5119,4058.03737899138
259,1.3,5600,4311.58749172922
260,1.3,5955,4573.25358253436
261,1.3,6348,4860.49653335794
262,1.3,6827,5171.06645663696
263,1.3,7153,5510.73710805751
264,1.3,7552,5868.88281353969
